word,trans,exp,level,memory,modify,pron,filelink
"naycia","","【訳語】
鉄
【用例】 【名詞】 (le)",0,0,0,""
"nayuto","","【訳語】
N
【用例】 【名詞】 (de)",0,0,0,""
"Nels","","【訳語】
仮面
【用例】 【名詞】 (de)",0,0,0,""
"Neny","","【訳語】
声
【用例】 【名詞】 (de)",0,0,0,""
"nest","","【訳語】
喉
【用例】 【名詞】 (de)",0,0,0,""
"neyTa","","【訳語】
尊厳
【用例】 【名詞】 (de)",0,0,0,""
"noka","","【訳語】
林檎
【用例】 【名詞】出界に林檎はあるのか…？ (de)",0,0,0,""
"nonk","","【訳語】
鼻
【用例】 【名詞】 (de)",0,0,0,""
"qeyks","〈名詞〉 名前・銘","【造語】 (de)新辞書移行以前
【変更】 h291122 nyyks qeyks",0,0,0,""
"oln","〈名詞〉 0・ゼロ・零・虚・虚空
〈形容詞〉 初めの・虚ろな","【造語】 (de)新辞書移行以前
(de)h291126 意味付加
【注意】 元は異界由来、作者が個人的に使うための単語で源流はジャンプ漫画のBLEACHだった。後に(h291126)deにより数詞として転用された。
cf:〈併用〉 ely",0,0,0,""
"olNes","","【訳語】
虚面
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olnin","","【訳語】
虚閃
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olQes","","【訳語】
面質
【用例】 【名詞】異界由来、作者が個人的に使うための単語、源流はジャンプ漫画のBLEACH (de)",0,0,0,""
"olto","","【訳語】
O
【用例】 【名詞】 (de)",0,0,0,""
"onta","","【訳語】
遊び
【用例】 【名詞】 (de)",0,0,0,""
"orni","","【訳語】
未来
【用例】 【名詞】 (de)",0,0,0,""
"owiccu","","【訳語】
作者
【用例】 【名詞】 (de)",0,0,0,""
"pag","〈名詞〉 100000・十万
〈形容詞〉 十万の","【造語】 (de)新辞書移行以前",0,0,0,""
"pes","","【訳語】
白
【用例】 【名詞】 (de)",0,0,0,""
"pesto","","【訳語】
P
【用例】 【名詞】 (de)",0,0,0,""
"peyQ","","【訳語】
父親
【用例】 【名詞】 (de)",0,0,0,""
"Qa","〈名詞〉 9・九
〈形容詞〉 九番目の・九つの","【造語】 (de)新辞書移行以前",0,0,0,""
"qaksto","","【訳語】
鉄
【用例】 【名詞】 (de)",0,0,0,""
"Qanto","〈名詞〉 Q","【語法】 五つ目の未知数として使うことがある。
【造語】 (de)新辞書移行以前",0,0,0,""
"Qea","","【訳語】
間違い・ミス
【用例】 【名詞】 (de)",0,0,0,""
"Ql","〈名詞〉 2・二
〈形容詞〉 二番目の・二つの","【造語】 (de)新辞書移行以前",0,0,0,""
"raiten","〈名詞〉 愛情・愛","【造語】 (de)新辞書移行以前",0,0,0,""
"rast","","【訳語】
R
【用例】 【名詞】 (de)",0,0,0,""
"reiben","","【訳語】
(恋愛的な)好き
【用例】 【名詞】 (de)",0,0,0,""
"Renf","","【訳語】
涙
【用例】 【名詞】 (de)",0,0,0,""
"riven'agi","","【訳語】
(模範となる)人、師匠
【用例】 【名詞】 (de)",0,0,0,""
"sala","〈名詞〉 7・七
〈形容詞〉 七番目の・七つの","【造語】 (de)新辞書移行以前",0,0,0,""
"san","","【訳語】
S
【用例】 【名詞】 (de)",0,0,0,""
"sdent","","【訳語】
正解
【用例】 【名詞】 (de)",0,0,0,""
"sin","〈名詞〉 1000・千
〈形容詞〉 千の","【造語】 (de)新辞書移行以前",0,0,0,""
"sogtt","","【訳語】
負担
【用例】 【名詞】 (de)",0,0,0,""
"taylo","","【訳語】
食べられない物・非食部
【用例】 【名詞】 (de)",0,0,0,""
"teadan","","【訳語】
人格・魂
【用例】 【名詞】 (de)",0,0,0,""
"tel","","【訳語】
鏡
【用例】 【名詞】 (de)",0,0,0,""
"tems","〈名詞〉 先端
〈形容詞〉 尖った","【造語】 (de)新辞書移行以前",0,0,0,""
"tenp","","【訳語】
罠
【用例】 【名詞】 (de)",0,0,0,""
"TeQ","","【訳語】
(声が)低い
【用例】 【名詞】 (de)",0,0,0,""
"terl","","【訳語】
星
【用例】 【名詞】 (de)",0,0,0,""
"teylo","","【訳語】
食べ物・可食部
【用例】 【名詞】 (de)",0,0,0,""
"Tin","","【訳語】
夢・望むこと
【用例】 【名詞】日本語で言うと将来の夢の’夢’の用法 (de)",0,0,0,""
"tist","","【訳語】
T
【用例】 【名詞】 (de)",0,0,0,""
"tug","","【訳語】
光
【用例】 【名詞】 (de)",0,0,0,""
"twin","","【訳語】
物
【用例】 【名詞】 (de)",0,0,0,""
"ty'a","〈名詞〉 1・一・一つ
〈形容詞〉 一つの・(多くの同じものの中で)たった一つの","【造語】 (de)新辞書移行以前
【変更】 h291114 tyA ty'a (de)",0,0,0,""
"tyaqu","〈名詞〉 木・樹木・生木","【造語】 (de)新辞書移行以前
【変更】 h291215 tyAny tyaqu (de)",0,0,0,""
"tyga","","【訳語】
定規
【用例】 【名詞】 (de)",0,0,0,""
"ulto","","【訳語】
U
【用例】 【名詞】 (de)",0,0,0,""
"utykk","","【訳語】
月
【用例】 【名詞】 (de)",0,0,0,""
"valM","","【訳語】
V
【用例】 【名詞】 (de)",0,0,0,""
"valtin","","【訳語】
ベリリウム
【用例】 【名詞】 (de)",0,0,0,""
"vani","","【訳語】
前
【用例】 【名詞】 (de)",0,0,0,""
"var","〈名詞〉 5・五
〈形容詞〉 五番目の・五つの","【造語】 (de)新辞書移行以前",0,0,0,""
"vexin","","【訳語】
爆弾
【用例】 【名詞】 (de)",0,0,0,""
"vrqm","","【訳語】
文明
【用例】 【名詞】 (de)",0,0,0,""
"vuel","","【訳語】
法律
【用例】 【名詞】 (de)",0,0,0,""
"wcla","","【訳語】
青
【用例】 【名詞】 (de)",0,0,0,""
"weelin","〈名詞〉 するべきこと","【語法】 ""CgyuR weelin""で""どうしようかな”などと悩む表現。 
【造語】 (de)新辞書移行以前
cf:〈派生〉 weera",0,0,0,""
"wixa","〈名詞〉 8・八
〈形容詞〉 八番目の・八つの","【造語】 (de)新辞書移行以前",0,0,0,""
"wla","","【訳語】
W
【用例】 【名詞】 (de)",0,0,0,""
"won","〈名詞〉 覆う者
〈動詞〉 覆い尽くす・(すっぽりと)覆う","【用例】 転じて""ものをすっぽりと覆う""意。
【造語】 (de)新辞書移行以前
(de)h291214意味付加
【注意】 元は異界由来、潜界一の脅威であり、一番の友人、覆う者の訳語であった。
cf:〈似義〉 worp",0,0,0,""
"worty","","【訳語】
口
【用例】 【名詞】 (de)",0,0,0,""
"xal","","【訳語】
虎
【用例】 【名詞】 (de)",0,0,0,""
"xalin","〈名詞〉 剣","【造語】 (de)新辞書移行以前",0,0,0,""
"xanq","","【訳語】
真理・真実
【用例】 【名詞】 (de)",0,0,0,""
"xatt","","【訳語】
心・精神
【用例】 【名詞】 (de)",0,0,0,""
"xayl","","【訳語】
弓
【用例】 【名詞】 (de)",0,0,0,""
"xece","〈名詞〉 言葉・文節・ことわざ","【造語】 (de)新辞書移行以前",0,0,0,""
"xesten","","【訳語】
X
【用例】 【名詞】 (de)",0,0,0,""
"xeymuks","","【訳語】
証明
【用例】 【名詞】 (de)",0,0,0,""
"xin","","【訳語】
武器
【用例】 【名詞】 (de)",0,0,0,""
"xinian","","【訳語】
武器職人
【用例】 【名詞】 (de)",0,0,0,""
"xonks","","【訳語】
存在
【用例】 【名詞】xoqksと同義 (de)",0,0,0,""
"xoqks","〈名詞〉 存在","【語法】 名詞としてのTon
【造語】 (de)新辞書移行以前
cf:〈派生〉 Ton",0,0,0,""
"xyys","","【訳語】
呪い
【用例】 【名詞】 (de)",0,0,0,""
"yai","","【訳語】
目・眼
【用例】 【名詞】 (de)",0,0,0,""
"yalto","","【訳語】
Y
【用例】 【名詞】 (de)",0,0,0,""
"yeljetto","","【訳語】
夏
【用例】 【名詞】 (de)",0,0,0,""
"yente","","【訳語】
机
【用例】 【名詞】 (de)",0,0,0,""
"yiv","","【訳語】
準備
【用例】 【名詞】 (de)",0,0,0,""
"Za","〈名詞〉 10・十
〈形容詞〉 十番目の・十の","【造語】 (de)新辞書移行以前",0,0,0,""
"Zark","","【訳語】
辞典
【用例】 【名詞】 (de)",0,0,0,""
"zel","〈名詞〉 Z
〈代名詞〉 二番目・二等","【造語】 (de)新辞書移行以前",0,0,0,""
"Zenstin","","【訳語】
事実・真実
【用例】 【名詞】 (de)",0,0,0,""
"Zeva","","【訳語】
町
【用例】 【名詞】 (de)",0,0,0,""
"zey","〈名詞〉 恨む・忌む","【造語】 (de)新辞書移行以前",0,0,0,""
"zykac","〈名詞〉 発音線","【造語】 (de)新辞書移行以前",0,0,0,""
"akku","〈副詞〉 過去に
〈名詞〉 過去・経験","【語法】 単純に過去であることを、動詞のiqと同時に文末にて示す。
【造語】 (de)新辞書移行以前
cf:〈併用〉 iq",0,0,0,""
"ebul","","【訳語】
毎日
【用例】 【時制詞】品詞不確定 (de)",0,0,0,""
"illa","","【訳語】
未来
【用例】 【時制詞】後で、この後にとも訳す。 (de)",0,0,0,""
"jar","","【訳語】
いつかの・いつかに
【用例】 【時制詞】遠いと言える未来を指す。 (de)",0,0,0,""
"jorTikk","","【訳語】
初めて
【用例】 【時制詞】 (le)",0,0,0,""
"kni","","【訳語】
～日前
【用例】 【時制詞】1kniで一日前 (de)",0,0,0,""
"kxe","","【訳語】
～日後
【用例】 【時制詞】1kxeで一日後 (de)",0,0,0,""
"sRlen","","【訳語】
そろそろ・遠くなく
【用例】 【時制詞】そこそこ近い未来を指す。 (de)",0,0,0,""
"tleks","","【訳語】
明日
【用例】 【時制詞】 (le)",0,0,0,""
"tliakks","","【訳語】
明日
【用例】 【時制詞】未来の一日後のこと、とても近い未来の事もさす。 (de)",0,0,0,""
"ty'akks","〈副詞〉 昨日に","【語法】 特に昨日の日中を指す場合が多い。近い過去の事を指すこともある。
【造語】 (de)新辞書移行以前",0,0,0,""
"wis","","【訳語】
今
【用例】 【時制詞】現在進行形の文で使用する。 (de)",0,0,0,""
"yekk","","【訳語】
あの日・その時
【用例】 【時制詞】 (de)",0,0,0,""
"efmy","","【用例】 【】 (tl)",0,0,0,""
"iderni","","【用例】 【】 (tl)",0,0,0,""
"neyva","","【用例】 【】 (tl)",0,0,0,""
"owvos","","【用例】 【】 (tl)",0,0,0,""
"tikk","","【用例】 【】 (tl)",0,0,0,""
"yerve","","【用例】 【】 (tl)",0,0,0,""
"font","","【訳語】
到着する・到達する
【用例】 【動詞】 (de)",0,0,0,""
"segta","","【訳語】
強大な
【用例】 【形容詞】古語由来 (de)",0,0,0,""
"Cilon","〈動詞〉 滅ぼす・抹消する","【語法】 転じて「完璧に掃除する」
【造語】 (de)新辞書移行以前",0,0,0,""
"forett","","【訳語】
豊かな・富める・繁栄した
【用例】 【形容詞】 (de)",0,0,0,""
"Ceyka","〈動詞〉 建てる・建築する","【造語】 (de)新辞書移行以前",0,0,0,""
"alley","〈名詞〉 ネズミ・鼠","【語法】 出界には騎乗できるほどに大型化したげっ歯類がいる。文脈によってはそちらを指し、必ずしも小さいイメージはない。
【造語】 (de)h291102",0,0,0,""
"mea","〈名詞〉 ウマ・馬","【語法】 騎乗される動物全般を指すが、砂漠地帯では出界固有種の”オオネズミを指す場合が多い。”
【造語】 (de)h291102",0,0,0,""
"haRo","〈接続詞〉 ～と～る・that
〈代名詞〉 関係代名詞","【造語】 (de)新辞書移行以前
【変更】 291104 haRzi haRo (de)",0,0,0,""
"yuri","〈名詞〉 布","【造語】 (de)h291104",0,0,0,""
"enicia","〈名詞〉 窓
〈動詞〉 窓を設ける","【造語】 (de)h291104",0,0,0,""
"Cie","〈名詞〉 部屋","【語法】 建物の一角、壁に囲まれた場所。漠然とした仕切りや、柵で囲まれたところは意味しない。
【造語】 (de)h291104",0,0,0,""
"tia","〈前置詞〉 ～の・of・所属・～内
〈動詞〉 ～に所属する・~中にある","【造語】 (de)h291104",0,0,0,""
"worp","〈動詞〉 覆う・庇護する・保護する・隠す","【語法】 wonと同根であるが、wonが”すっぽりと被さり覆い尽くす”イメージなのに対し、こちらは”布などをかけて緩く覆う”イメージ。
【造語】 (de)h291104
cf:〈似義〉 won",0,0,0,""
"aber","〈動詞〉 笑う・嘲る","【語法】 発音に注意、”アベーフ”と最後にjが附く。(なぜZpdicにはIPAが表示できないんだ)
【造語】 (de)h291104",0,0,0,""
"suel","〈名詞〉 隙間・隙","【造語】 (de)h291104",0,0,0,""
"albe","〈前置詞〉 ～程の・about","【語法】 about、程度を示す。
【造語】 (de)h291104",0,0,0,""
"Reus","〈疑問詞〉 特定を問う・どれ・どの","【語法】 複数あるものから目的のものを問う
【造語】 (de)h291104",0,0,0,""
"xaenk","〈動詞〉 介入する・手を出す・口出す","【造語】 (de)h291104",0,0,0,""
"yenk","〈代名詞〉 奴・あいつ・あんにゃろ","【語法】 larが単に三人称なのに対し、こちらは敵対をはらんでいる。
【造語】 (de)h291104
cf:〈似義〉 lar",0,0,0,""
"yula","〈形容詞〉 透明な","【造語】 (de)h291109",0,0,0,""
"siatia","〈形容詞〉 煙い","【造語】 (de)h291109",0,0,0,""
"siatto","〈名詞〉 煙","【造語】 (de)h291109",0,0,0,""
"iprii","〈動詞〉 鳴く","【造語】 (de)h291109",0,0,0,""
"aklenz","〈動詞〉 感染する","【造語】 (de)h291109",0,0,0,""
"yeinad","〈動詞〉 捉える","【造語】 (de)h291109",0,0,0,""
"siataa","〈動詞〉 立ち尽くす・立ちすくむ・ひるむ","【造語】 (de)h291109",0,0,0,""
"sianti","〈動詞〉 立つ","【造語】 (de)291109",0,0,0,""
"alrey","〈形容詞〉 汚れた","【造語】 (de)h291109",0,0,0,""
"alrtai","〈動詞〉 薄汚れた","【造語】 (de)h291109",0,0,0,""
"yurkeim","〈動詞〉 のたうつ","【造語】 (de)h291109",0,0,0,""
"akii","〈名詞〉 表情
〈接尾辞〉 ～な顔","【語法】 形容詞ないし名詞につけて、”～のような顔をした”という意味の形容詞、もしくは”～のような顔をして”との副詞とする。
また、単独で用いて”表情”ともする。
【造語】 (de)h291109",0,0,0,""
"ed","〈接尾辞〉 ～て～・連用","【造語】 (de)h291109",0,0,0,""
"ek'a","〈名詞〉 壁","【語法】 部屋の壁。建物の外壁や、障害物として野外に設けられたものは指さない。
【造語】 (de)h291109",0,0,0,""
"siok","〈名詞〉 端・隅
〈動詞〉 隅に追いやる・追い詰める
〈前置詞〉 ～のすみ・～の際","【造語】 (de)h291109",0,0,0,""
"meisaa","〈名詞〉 足元・たもと
〈副詞〉 足元に","【造語】 (de)h291110",0,0,0,""
"eisaa","〈名詞〉 足","【語法】 cerkは股より下を指し、こちらは踝より下を指す
【造語】 (de)h291110",0,0,0,""
"mi","〈前置詞〉 ～のたもと","【造語】 (de)h291110",0,0,0,""
"piw","〈接尾辞〉 ～した・動詞状態","【語法】 動詞に後置し形容詞化する。jirとの違いは役に現れ、""yuta wog-jir""は「動くような何か」と訳され、""yuta wog-piw""は”動く何か(動いている)”と訳される。
【造語】 (de)h291111",0,0,0,""
"qio","〈動詞〉 ある・存在する・いる・在る","【語法】 他動詞として用い、”何々に何々がある”事を示す。
【造語】 (de)h291111",0,0,0,""
"fiexx","〈動詞〉 ～とみられる","【造語】 (de)h291113",0,0,0,""
"oRq","〈形容詞〉 孤独な","【造語】 (de)h291113",0,0,0,""
"siatip","〈副詞〉 傘下にある・庇護下の
〈名詞〉 傘下のもの・庇護下のもの・部下","【造語】 (de)h291113",0,0,0,""
"xik","〈動詞〉 似合う
〈形容詞〉 似合った・見合った","【語法】 xykと同音だが、大して意味が変わらないので問題ない。
【造語】 (de)h291113",0,0,0,""
"Kil","〈前置詞〉 ～毎に・～する度に","【造語】 (de)h291114",0,0,0,""
"Zua","〈単位〉 ～歩","【造語】 (de)h291114",0,0,0,""
"iyenmi","〈動詞〉 息をつく・休憩する・ほっとする","【造語】 (de)h291114",0,0,0,""
"kor'ey","〈動詞〉 進む・進軍する","【造語】 (de)h291114",0,0,0,""
"Ceiti","〈形容詞〉 簡単な","【造語】 (de)h291114",0,0,0,""
"p'eria","〈名詞〉 床","【語法】 出国には家の中で靴を脱ぐ文化がある、が、日本と同じく公共施設では一般脱がない。これは脱ぐ方、主に家などの床を指す。
【造語】 (de)h291114",0,0,0,""
"bale","〈文頭詞〉 きっと","【造語】 (de)h291114",0,0,0,""
"ol","〈接尾辞〉 ～でしょう・～ですよね・形容の尊敬","【語法】 形容詞に後置し、その被修飾者を持ち上げる。～でらっしゃる
【造語】 (de)h291114",0,0,0,""
"of","〈接尾辞〉 ～用の・目的","【語法】 動詞に後置し形容詞を成し、”動詞するが為の～”とする。名詞に後置すると捧げる意味、”名詞の為の～”。形容詞、副詞その他の機能語には付かない。
【造語】 (de)h291202",0,0,0,""
"zipp","〈名詞〉 1000000・百万
〈形容詞〉 百万の","【造語】 (de)h291211",0,0,0,""
"fipp","〈名詞〉 10000000・千万
〈形容詞〉 千万の","【造語】 (de)h291211",0,0,0,""
"sipp","〈名詞〉 100000000・億
〈形容詞〉 一億の","【造語】 (de)h291211",0,0,0,""
"lapp","〈名詞〉 1000000000・十億
〈形容詞〉 十億の","【造語】 (de)h291211",0,0,0,""
"papa","〈名詞〉 10000000000・百億
〈形容詞〉 百億の","【造語】 (de)h291211",0,0,0,""
"ria","〈名詞〉 0.01・一厘","【造語】 (de)h291211",0,0,0,""
"Te","〈名詞〉 0.1・一分","【造語】 (de)h291211",0,0,0,""
"mie","〈名詞〉 0.01・一毛","【造語】 (de)h291211",0,0,0,""
"jie","〈名詞〉 0.0001・一糸","【造語】 (de)h291211",0,0,0,""
"teye","〈名詞〉 0.00001・一忽","【造語】 (de)h291211",0,0,0,""
"mixx","〈名詞〉 0.000001・微","【造語】 (de)h291211",0,0,0,""
"miTe","〈名詞〉 0.0000001・一繊","【造語】 (de)h291211",0,0,0,""
"miria","〈名詞〉 0.00000001・一沙","【造語】 (de)h291211",0,0,0,""
"mime","〈名詞〉 0.000000001・一塵","【造語】 (de)h291211",0,0,0,""
"mije","〈名詞〉 0.0000000001・一挨","【造語】 (de)h291211",0,0,0,""
"miye","〈名詞〉 0.00000000001・一測","【造語】 (de)h291211",0,0,0,""
"tuk","〈動詞〉 転がる","【造語】 (de)h291214",0,0,0,""
"uens","〈名詞〉 外側・見知らぬところ","【語法】 崩れ、wensと発音することがある。
【造語】 (de)h291214",0,0,0,""
"ok","〈接尾辞〉 ～ている・普段
〈接尾辞〉 ～ている・継続","【語法】 動詞に後置する。普段から～を習慣としてやっている。
二つ目の意味なら、瞬間を起点とする動詞に於いて、その結果が続いていること。例""Zofkok"",「わかっている・知っている」
【造語】 (de)h291214",0,0,0,""
"myeise","〈副詞〉 無視して・気にせずに","【造語】 (de)h291215",0,0,0,""
"ukRe","〈動詞〉 逃げる・逃走する","【造語】 (de)h291215",0,0,0,""
"luen","〈文頭詞〉 たぶん・恐らく・推量","【造語】 (de)h291215",0,0,0,""
"hae","〈動詞〉 居る・居座る・(じっと)留まる","【語法】 自動詞として、意図的にそこに居るという意に使う。
【造語】 (de)h291215",0,0,0,""
"deytam","〈動詞〉 喜ぶ","【語法】 略され""dey""となることもある。
【造語】 (de)h291215
cf:〈同義〉 dey
cf:〈派生〉 deyny",0,0,0,""
"dey","〈動詞〉 喜ぶ
〈感嘆詞〉 やったぜ
〈形容詞〉 喜ばしき・うれしい","【造語】 (de)h29115
cf:〈派生〉 deytam",0,0,0,""
"wio","〈形容詞〉 沢山の","【造語】 (de)h291215",0,0,0,""
"wiot","〈副詞〉 沢山に・たっぷり","【造語】 (de)h291215",0,0,0,""
"swonk","〈動詞〉 信じる・信用する","【造語】 (de)h291215",0,0,0,""
"or","〈接尾辞〉 ～だろう・予想未来","【語法】 予想される、～となるであろう(するであろう)。
【造語】 (de)h281215
cf:〈似義〉 uxxe",0,0,0,""
"Qaise","〈代名詞〉 誰も・ただ一人として～ない","【語法】 -eaを伴って、”誰も～しない”を示す。
【造語】 (de)h291216
cf:〈併用〉 ea",0,0,0,""
"onea","〈形容詞〉 出来ない・不可能な","【造語】 (de)h291216
cf:〈派生〉 on, ea",0,0,0,""
"myjot","〈副詞〉 本気で・真剣に・冗談でなく","【造語】 (le)h291216",0,0,0,""
"ZofKo","〈動詞〉 判別する・見つける・分かる","【語法】 物質的なものには使わない。吟味し、結果を出す。
【造語】 (le)h291216
cf:〈似義〉 Zofte",0,0,0,""
"aj","〈接尾辞〉 ～事・動名詞","【語法】 -inkは動形容詞として使うが、こちらは修飾語になれない。
【造語】 (le)h291216
cf:〈似義〉 ink",0,0,0,""
"grus","〈動詞〉 奪う・強奪する","【造語】 (le)h291216",0,0,0,""
"ed'ano","〈名詞〉 力・暴力","【造語】 (le)h291218",0,0,0,""
"sites","〈動詞〉 いなくなる・去る","【造語】 (le)h291218",0,0,0,""
"Ken","〈前置詞〉 ～して・～と・理由","【語法】 ”V1 O Ken V2-ink”で”OをV2ってV1する”を示す。この場合のV2には理由・前提の意味がある。
例""kyla Keng pay we Ken fog-ing ""lo kyla"" .""
　「あなたはいつも”あなたの為”と言って私を傷つける。」
【造語】 (le)h291218",0,0,0,""
"tein","〈感嘆詞〉 だめ・駄目だ・やめろ","【造語】 (le)h29118",0,0,0,""
"pay","〈副詞〉 いつも・しょっちゅう","【造語】 (le)h291218",0,0,0,""
"danbi","〈動詞〉 逆らう・反目する","【訳語】
(le)h291218",0,0,0,""
"tuel","〈動詞〉 嫌う","【造語】 (le)h291218",0,0,0,""
"an","〈接尾辞〉 ～しろ・命令","【語法】 動詞に後置して～しろという強制・指示の意思を表す。
こちらは語末がaで終わる動詞を命令形となすときに使う。ただし、ほんの少しだけ指示的な意味合いが強い。
【造語】 (le)h291218",0,0,0,""
"suoh","〈動詞〉 止める・やめる","【造語】 (le)h291218",0,0,0,""
"befise","〈動詞〉 嫌になる・音を上げる・あきらめる","【造語】 (le)h291218",0,0,0,""
"alke","〈動詞〉 落とす","【語法】 わざと落とす場合をいう。
【造語】 (le)h291218",0,0,0,""
"Diko","〈動詞〉 叩く・殴打する","【造語】 (le)h281218",0,0,0,""
"yit","〈後置詞〉 ～などと","【語法】 非限定の意味を示す。
【造語】 (le)h291218",0,0,0,""
"eq'anu","〈接続詞〉 ～ならば","【語法】 pniaCq.もしくはbeyと共に用い、”もし～ならば、～”の”ならば”を示す。
【造語】 (le)h291218
cf:〈併用〉 pniaCa, bey",0,0,0,""
"ilyan","〈副詞〉 今更に","【造語】 (le)h291218",0,0,0,""
"Satis","〈動詞〉 耐える","【造語】 (le)h291223",0,0,0,""
"fuo","〈動詞〉 聞く","【語法】 話、言を聞き、解する。
【造語】 (le)h291223",0,0,0,""
"aCown","〈動詞〉 廃る","【造語】 (le)h291223
cf:〈派生〉 aCowi'r",0,0,0,""
"aCowi'r","〈形容詞〉 廃れた","【造語】 (le)h291223
cf:〈派生〉 aCown",0,0,0,""
"yezqi","〈代名詞〉 そんな
〈形容詞〉 そのような
〈副詞〉 そんなに","【造語】 (le)h291223
cf:〈似義〉 asse",0,0,0,""
"fwel","〈動詞〉 聞かれる・聞いてもらう","【語法】 fuoの受身。
【造語】 (le)h291224",0,0,0,""
"hwote","〈動詞〉 叫ぶ","【造語】 (le)h291224",0,0,0,""
"qye","〈名詞〉 方角・方向","【造語】 (le)h291224",0,0,0,""
"two","〈動詞〉 する・行う・Do","【造語】 (le)h291224
色々と要検証
cf:〈似義〉 weera",0,0,0,""
"oRo","〈動詞〉 行く・行軍する・往く","【造語】 (le)291224",0,0,0,""
"kelqye","〈名詞〉 冬","【造語】 (le)h291224",0,0,0,""
"kaws","〈副詞〉 速く","【造語】 (de)h291228",0,0,0,""
"xale","〈動詞〉 斬る","【造語】 (de)h300106",0,0,0,""
"moa","〈名詞〉 事・抽象的なもの","【語法】 抽象的な意味での”事”をさす。英単語のthingから実体的な物の意味を抜いた感じ。
【造語】 (de)h300116",0,0,0,""
"kyar","〈接尾辞〉 ～あなたの・二人称属格","【造語】 (de)h300116",0,0,0,""
"Diwemo","〈動詞〉 刺す・(悪意を以って生物に)刃物で刺す","【造語】 (de)h300116",0,0,0,""
"skrt","〈名詞〉 舌・口","【語法】 調声にかかわる顔の部位のこと。
【造語】 (de)h300116",0,0,0,""
"vel","〈名詞〉 帽子・ヘルメット・装頭具","【造語】 (de)h300116",0,0,0,""
"skr'ro","〈動詞〉 黙る・口を閉じる","【訳語】
(de)h300116",0,0,0,""
"wo","〈接尾辞〉 ～させる・他動詞化","【造語】 (de)h300116",0,0,0,""
